infected,reward,economic_cost
254.60917957967902,-13.044076954621547,24.215965649148476
163.44132930481294,-12.50684723315891,24.27184764013959
262.91619136941665,-13.077387569104829,24.138791166684026
123.33770365532806,-12.847367133204433,25.33058039993856
233.03509710886198,-14.041094159082729,26.54158169487218
82.65563256595391,-12.969024699849706,25.77668141507628
259.5402189139857,-13.124274503350648,24.430338081735268
168.12776322660503,-13.153969764365163,25.555029398698505
137.65420285363533,-13.047639840005612,25.57229505599488
191.4299511111163,-12.933888971993255,24.927504550796932
159.31213842667796,-12.463346692351955,24.286210510685237
111.83712402311721,-12.020711475812593,23.73622568469197
158.66543994143157,-12.264325669180673,23.892943208119576
256.9404786483851,-12.256717588215903,22.695638930096795
134.99635311361243,-11.374411923488154,22.253870263186542
245.37201472419014,-12.416134026244848,23.31972365938709
105.5635268108254,-12.532694922483651,24.754926569228594
156.64955750550746,-11.917009934293725,23.24895065137635
187.70249755887986,-12.692929933923976,24.390111912486685
216.78365343642554,-12.615140912398216,23.916872932519258
197.50590132282588,-12.588252216066547,24.167394631085216
117.83094667030788,-11.68879805127259,23.03994486383428
113.34918762903591,-11.378194584829242,22.412723295937692
159.02563162911716,-11.968480951673447,23.255554591934832
120.0654646312569,-11.548699469837086,22.718667915713354
150.56674395179624,-12.066566486057285,23.48805788531711
243.66784216155236,-12.37624223487372,23.001447018957776
214.59745694992588,-11.556851551636449,21.847086712574082
197.7815984006088,-12.244703212500228,23.29532978923716
218.39283027547455,-12.560608612153718,23.86125720781774
127.32196733448207,-12.41520360888892,24.40918732995124
138.10263121558006,-11.819929469978975,23.137698578885654
292.14590028219334,-12.627524892812215,23.003385409839325
177.73789003587112,-11.971516105092217,23.044758125101993
161.28953513152183,-10.643750206143585,20.648928825431394
271.1982141318858,-11.360666196126985,20.802098993377527
173.82148462043685,-11.414396629410476,22.010132808501773
149.5890035412895,-10.456211623020078,20.318867531672755
227.20466592690877,-10.383634529188047,19.18695087006394
113.38983861839594,-10.175328481225787,19.993120263648912
157.0827408645045,-10.291003239986532,19.916456193202634
123.96596142193718,-10.59267181324567,20.72248963768463
250.4083633653409,-10.623961498115795,19.56848254289182
130.41320201478672,-10.911221632125928,21.42409297128852
164.48349634057766,-10.972946293771514,21.229570192710955
168.56923923672812,-11.193602538799162,21.55841180140354
202.4769606241465,-11.177270817676114,21.245027196724624
241.22320883674342,-11.68010277667298,21.7319942420036
149.37092229789664,-11.256026463814923,21.867925484648588
134.64976992265116,-10.60447651942851,20.721684506324223
105.40730062579708,-10.550368373266403,20.831587134437026
199.71114930064118,-10.968110825912325,20.947932511903517
153.4358643486661,-10.938347195994032,21.15537564624041
140.16793888891297,-11.76945955707071,22.946972119695943
85.95467076780118,-11.320782024325938,22.458685625872015
